AC_NUM, ACID, TRACK_CNT, ST_TIME, END_TIME, ORIG_ST_TIME, END_ST_TIME, MAX_X, MIN_X, MAX_Y, MIN_Y, MAX_Z, MIN_Z, AC_EQUIP, AC_TYPE, DEST_FIX, FLIGHT_TYPE, ORIGIN_FIX, GAP_VALUE, MAX_X_SMO, MIN_X_SMO, MAX_Y_SMO, MIN_Y_SMO, MAX_Z_SMO, MIN_Z_SMO, TOD_TIME, TOC_TIME, TOC_ALT, END_CENTER, START_CENTER, END_CENTER_TIME, START_CENTER_TIME, LOW_Z, HIGH_Z, LOW_TIME, HIGH_TIME, BETWEEN_TIME, AVG_CLIMB, LOW_GROUND_SPEED_SMO, HIGH_GROUND_SPEED_SMO
60, ABJ241_695, 196, 44880, 46950, 44879, 46957, 449.642, 248.1, 657.475, 530.358, 31000, 2850, L, A320, BOS, DEP, IAD, 0, 448.836, 248.147, 656.97, 530.92, 31000, 3259, 46380, 45910, 31000, n/a, ZDC, 45920, 45120, 2850, 10075, 44880.0, 45050.0, 170.0, 0.6529411764705882, 195.0, 306.0
61, ABJ248_452, 227, 44850, 47110, 44841, 47119, 242.217, 22.631, 525.962, 470.346, 30000, 3315, L, A320, IAH, DEP, IAD, 0, 241.823, 23.305, 525.85, 470.671, 30000, 3585, -1, 45830, 30000, n/a, ZDC, 46060, 45030, 3315, 30000, 44850.0, 45820.0, 970.0, 0.19175257731958764, 187.0, 373.0
64, ABJ260_998, 377, 62670, 66430, 62667, 66439, 398.31, 35.7, 630.2, 497.525, 32000, 2538, L, A320, AUS, OVR, EWR, 0, 397.963, 36.382, 630.094, 497.746, 32000, 2945, -1, 63830, 32000, n/a, ZNY, 65500, 63750, 2538, 16900, 62670.0, 63110.0, 440.0, 0.2772727272727273, 235.0, 357.0
66, ABJ268_672, 474, 5630, 10360, 5629, 10361, 399.375, 210.433, 628.549, 146.308, 36100, 1841, L, A320, MIA, OVR, EWR, 0, 399.125, 210.754, 628.069, 147.378, 36065, 2313, -1, 6820, 36000, n/a, ZNY, 9530, 6070, 1841, 10600, 5630.0, 5840.0, 210.0, 0.38571428571428573, 195.0, 276.0
69, ABJ274_375, 461, 41870, 46470, 41866, 46472, 411.701, 18.669, 644.25, 394.562, 32100, 2266, L, A320, IAH, OVR, LGA, 0, 411.455, 19.534, 643.967, 394.883, 32087, 2584, -1, 42680, 28000, n/a, ZNY, 45260, 43180, 2266, 27900, 41870.0, 42640.0, 770.0, 0.24415584415584415, 194.0, 382.0
74, ABJ3105_747, 439, 40770, 45150, 40770, 45153, 396.6, 19.254, 632.55, 394.792, 34000, 3200, L, B738, IAH, OVR, EWR, 0, 396.058, 20.117, 632.103, 395.105, 34000, 3592, -1, 41820, 34000, n/a, ZNY, 43940, 41680, 3200, 34000, 40770.0, 41800.0, 1030.0, 0.19514563106796118, 196.0, 397.0
77, ABJ3119_789, 203, 81160, 83180, 81156, 83185, 244.504, 54.623, 561.808, 523.917, 36000, 1700, L, B738, DEN, DEP, IAD, 0, 244.031, 55.385, 561.477, 524.094, 36000, 1977, -1, 82460, 36000, n/a, ZDC, 82400, 81200, 1700, 36000, 81160.0, 82450.0, 1290.0, 0.1449612403100775, 176.0, 363.0
81, ABJ3129_131, 438, 50670, 55040, 50667, 55049, 396.717, 14.725, 626.777, 398.6, 37100, 4038, L, B737, MMSD, UNK, EWR, 0, 396.147, 15.298, 626.731, 398.845, 37089, 4500, -1, 51800, 37100, n/a, ZNY, 54020, 51820, 4038, 18900, 50670.0, 51020.0, 350.0, 0.37142857142857144, 198.0, 328.0
83, ABJ3132_606, 451, 69590, 74090, 69589, 74095, 398.175, 35.845, 626.9, 355.507, 34092, 4808, L, B738, ATL, OVR, EWR, 0, 397.887, 36.456, 626.667, 356.017, 34042, 4861, 74020, 70450, 32000, n/a, ZNY, 72930, 70860, 4808, 16983, 69590.0, 69890.0, 300.0, 0.34, 222.0, 324.0
84, ABJ3133_039, 304, 79590, 82620, 79587, 82624, 280.36, 15.733, 542.75, 393.467, 36000, 2738, L, B738, IAH, DEP, BWI, 0, 279.898, 16.499, 542.52, 393.778, 36000, 3205, -1, 80350, 28000, n/a, ZDC, 81510, 80100, 2738, 23000, 79590.0, 80100.0, 510.0, 0.40588235294117647, 201.0, 408.0
86, ABJ3138_50A, 236, 76850, 79200, 76848, 79201, 278.668, 56.183, 571.042, 528.7, 36000, 4983, L, B739, ORD, DEP, BWI, 0, 277.985, 57.012, 570.489, 528.814, 36000, 5464, -1, 78430, 36000, n/a, ZDC, 78390, 77140, 4983, 35000, 76850.0, 77870.0, 1020.0, 0.17352941176470588, 197.0, 374.0
91, ABJ3153_626, 299, 41530, 44510, 41530, 44518, 281.4, 24.634, 542.446, 398.9, 34000, 2200, L, B739, IAH, DEP, BWI, 0, 280.875, 25.316, 542.219, 399.293, 34000, 2592, -1, 43300, 34000, n/a, ZDC, 43320, 41580, 2200, 23000, 41530.0, 42070.0, 540.0, 0.35, 178.0, 367.0
469, ABJ953_535, 381, 53660, 57460, 53654, 57464, 398.32, 36.27, 635.567, 497.792, 32066, 3084, L, A319, IAH, OVR, EWR, 0, 397.827, 37.134, 635.3, 498.04, 32027, 3405, -1, 54850, 32000, n/a, ZNY, 56600, 54790, 3084, 17000, 53660.0, 54030.0, 370.0, 0.37027027027027026, 187.0, 324.0
473, ABS868_901, 238, 55030, 57400, 55024, 57401, 548.858, 245.949, 549.5, 485.808, 31000, 4750, L, B77W, OMDB, UNK, IAD, 0, 547.458, 246.141, 549.071, 486.076, 31000, 5030, -1, 56290, 29000, n/a, ZDC, 56280, 55170, 4750, 10100, 55030.0, 55210.0, 180.0, 0.5166666666666667, 233.0, 326.0
475, ADB074_441, 325, 77770, 81010, 77769, 81019, 241.375, 125.146, 522.375, 361.346, 16000, 1800, G, DH8B, GSO, DEP, IAD, 0, 241.036, 125.483, 522.072, 361.632, 16000, 1809, 80230, 78420, 16000, n/a, ZDC, 80270, 78320, 4116, 16000, 77770.0, 78400.0, 630.0, 0.06507936507936508, 160.0, 201.0
477, ADB079_973, 336, 78200, 81550, 78193, 81554, 241.608, 65.167, 524.083, 491.362, 16100, 3533, G, DH8B, CRW, DEP, IAD, 0, 241.314, 65.751, 523.955, 491.512, 16058, 3762, 81150, 78770, 16000, n/a, ZDC, 80670, 78450, 3533, 16000, 78200.0, 78740.0, 540.0, 0.06481481481481481, 156.0, 191.0
478, ADB086_089, 174, 15020, 16750, 15016, 16755, 248.3, 246.3, 641.325, 529.83, 17000, 3600, G, DH8B, ROC, DEP, IAD, 0, 248.248, 246.303, 640.713, 530.148, 17000, 3845, -1, 15660, 17000, n/a, ZDC, 15560, 15040, 3600, 17000, 15020.0, 15640.0, 620.0, 0.13548387096774195, 121.0, 205.0
479, ADB099_14W, 394, 62410, 66340, 62406, 66340, 397.2, 248.3, 638.6, 514.492, 14100, 300, G, DH8C, IAD, ARR, EWR, 0, 397.156, 248.3, 638.42, 514.7, 14100, 300, 64830, 63030, 14000, n/a, ZDC, 0, 62410, 2633, 10000, 62410.0, 62730.0, 320.0, 0.065625, 180.0, 159.0
480, ADB1011_945, 297, 81960, 84920, 81952, 84928, 375.4, 252.424, 592.533, 441.786, 13000, 1184, G, DH8C, EWR, DEP, RIC, 0, 375.031, 252.606, 592.177, 442.005, 13000, 1263, 83590, 82560, 13000, n/a, ZDC, 83020, 82130, 1184, 13000, 81960.0, 82540.0, 580.0, 0.15172413793103448, 127.0, 215.0
481, ADB1011_955, 282, 2220, 5030, 2218, 5031, 380.275, 251.8, 605.033, 438.217, 15000, 946, G, DH8C, EWR, DEP, RIC, 0, 380.069, 251.912, 604.382, 438.35, 15000, 1130, 3780, 2830, 13000, n/a, ZDC, 3380, 2270, 946, 13000, 2220.0, 2810.0, 590.0, 0.17966101694915254, 140.0, 246.0
483, ADB1012_73C, 289, 70940, 73820, 70933, 73821, 308.667, 224.431, 523.383, 402.731, 13000, 200, G, DH8C, ORF, INR, IAD, 0, 308.426, 224.568, 523.105, 403.088, 13000, 200, -1, 71750, 13000, n/a, ZDC, 71960, 71710, 3816, 7000, 70940.0, 71090.0, 150.0, 0.06666666666666667, 171.0, 181.0
484, ADB1013_374, 282, 7000, 9810, 6998, 9816, 305.066, 242.408, 527.95, 399.125, 14000, 200, G, DH8C, IAD, INR, ORF, 0, 304.909, 242.592, 527.664, 399.323, 14000, 200, 8120, 7560, 14000, n/a, ZDC, 8000, 7290, 1933, 14000, 7000.0, 7540.0, 540.0, 0.13148148148148148, 115.0, 186.0
485, ADB1013_465, 300, 76230, 79220, 76225, 79226, 304.882, 240.915, 528.08, 399.63, 14000, 200, G, DH8C, IAD, INR, ORF, 0, 304.674, 241.19, 527.669, 399.856, 14000, 203, 77510, 76790, 14000, n/a, ZDC, 77250, 76580, 992, 14000, 76230.0, 76770.0, 540.0, 0.001851851851851852, 134.0, 133.0
486, ADB1016_94A, 459, 74470, 79050, 74468, 79052, 399.255, 250.923, 627.339, 434.9, 16000, 400, G, DH8C, RIC, ARR, EWR, 0, 399.021, 251.122, 627.055, 434.939, 16000, 401, 78160, 75340, 16000, n/a, ZNY, 77470, 75280, 2646, 6000, 74470.0, 74620.0, 150.0, 0.14666666666666667, 135.0, 157.0
487, ADB1018_809, 174, 13410, 15140, 13403, 15149, 297.6, 245.616, 631.2, 529.149, 23000, 2375, G, DH8C, ALB, DEP, IAD, 0, 297.413, 245.733, 630.717, 529.611, 23000, 2553, -1, 14680, 23000, n/a, ZDC, 13950, 13420, 2375, 13800, 13410.0, 13950.0, 540.0, 0.10555555555555556, 159.0, 216.0
489, ADB1061_52T, 226, 69850, 72100, 69850, 72103, 377.65, 245.6, 594.575, 531.7, 11000, 4100, G, DH8B, EWR, DEP, IAD, 0, 376.993, 245.673, 593.961, 532.167, 11000, 4367, 71590, 70220, 11000, n/a, n/a, 0, 0, 4100, 11000, 69850.0, 70190.0, 340.0, 0.24411764705882352, 148.0, 231.0
492, ADB1069_750, 167, 67700, 69360, 67697, 69365, 383.408, 286.075, 599.908, 542.7, 11000, 3575, G, DH8C, EWR, DEP, BWI, 0, 383.015, 286.437, 599.518, 542.783, 11000, 3818, 68930, 68080, 11000, n/a, n/a, 0, 0, 3575, 11000, 67700.0, 68060.0, 360.0, 0.12777777777777777, 184.0, 230.0
494, ADB1079_890, 200, 81250, 83240, 81243, 83247, 255.3, 232.933, 635.55, 518.1, 11000, 300, G, DH8B, IAD, ARR, UNV, 0, 254.961, 233.095, 635.13, 518.367, 11000, 304, 82000, 81540, 11000, n/a, ZNY, 0, 81250, 5075, 10900, 81250.0, 81510.0, 260.0, 0.09230769230769231, 218.0, 242.0
495, ADB1080_721, 228, 36670, 38940, 36669, 38945, 247.6, 119.915, 526.734, 432.423, 11000, 400, G, DH8B, IAD, INR, ROA, 0, 247.4, 120.126, 526.43, 432.745, 11000, 429, 37450, 36980, 11000, n/a, ZDC, 37150, 36690, 4330, 11000, 36670.0, 36960.0, 290.0, 0.44482758620689655, 153.0, 282.0
496, ADB1082_693, 155, 84850, 86390, 84841, 86397, 181.767, 123.476, 433.833, 355.833, 13000, 2350, G, DH8B, IAD, ARR, GSO, 0, 181.47, 123.553, 433.375, 356.087, 13000, 2466, -1, 85350, 13000, n/a, ZDC, 86370, 84970, 2350, 13000, 84850.0, 85330.0, 480.0, 0.14583333333333334, 147.0, 217.0
499, ADB1090_422, 226, 38590, 40840, 38586, 40845, 377.862, 240.246, 603.992, 531.715, 11000, 4423, G, DH8C, EWR, DEP, IAD, 0, 377.746, 240.429, 603.454, 532.164, 11000, 4685, 40210, 39110, 11000, n/a, n/a, 0, 0, 4423, 9000, 38590.0, 38830.0, 240.0, 0.21666666666666667, 179.0, 231.0
500, ADB1091_081, 257, 59440, 62000, 59431, 62008, 396.999, 284.146, 630.2, 537.8, 14000, 300, G, DH8C, BWI, ARR, EWR, 0, 396.759, 284.401, 629.95, 538.019, 14000, 308, -1, 60060, 14000, n/a, ZDC, 0, 59440, 4175, 13100, 59440.0, 59800.0, 360.0, 0.044444444444444446, 135.0, 151.0
501, ADB1095_827, 195, 77230, 79170, 77221, 79176, 244.922, 219.95, 638.65, 527.673, 16000, 2176, G, DH8C, BUF, DEP, IAD, 0, 244.664, 220.079, 638.002, 527.835, 16000, 2300, -1, 78220, 16000, n/a, ZDC, 78160, 77430, 2176, 11000, 77230.0, 77620.0, 390.0, 0.11025641025641025, 124.0, 167.0
502, ADB1096_330, 469, 43680, 48360, 43671, 48364, 398.725, 251.4, 627.594, 434.5, 16000, 300, G, DH8C, RIC, ARR, EWR, 0, 398.513, 251.487, 627.358, 434.567, 16000, 304, 47460, 44710, 16000, n/a, ZNY, 46820, 44360, 2438, 6000, 43680.0, 43840.0, 160.0, 0.26875, 154.0, 197.0
503, ADB1098_63P, 285, 52640, 55480, 52634, 55485, 377.169, 252.6, 594.169, 442.151, 13000, 1050, G, DH8C, EWR, DEP, RIC, 0, 376.739, 252.83, 593.754, 442.411, 13000, 1245, 53890, 53200, 13000, n/a, ZDC, 53690, 52680, 1050, 13000, 52640.0, 53170.0, 530.0, 0.16226415094339622, 149.0, 235.0
504, ADB1200_08V, 378, 51440, 55210, 51439, 55211, 250.138, 132.541, 526.492, 361.308, 13000, 200, G, DH8B, IAD, ARR, GSO, 0, 249.847, 133.031, 526.278, 361.541, 13000, 248, 52990, 51870, 13000, n/a, ZDC, 52850, 51530, 3616, 13000, 51440.0, 51850.0, 410.0, 0.02195121951219512, 229.0, 238.0
506, ADB1209_12A, 256, 66870, 69420, 66863, 69427, 247.484, 126.357, 527.143, 429.842, 13092, 216, G, DH8B, IAD, INR, ROA, 0, 247.451, 126.756, 526.96, 430.063, 13031, 285, 67630, 67250, 13000, n/a, ZDC, 67580, 66880, 4533, 13000, 66870.0, 67230.0, 360.0, 0.08333333333333333, 198.0, 228.0
508, ADB1228_913, 309, 36780, 39860, 36779, 39862, 248.5, 130.438, 527.65, 360.73, 15000, 200, G, DH8B, IAD, ARR, GSO, 0, 248.5, 130.869, 527.372, 361.079, 15000, 262, 38340, 37240, 13000, n/a, ZDC, 38310, 37000, 4323, 13000, 36780.0, 37220.0, 440.0, 0.15227272727272728, 185.0, 252.0
509, ADB1253_119, 187, 82280, 84260, 82276, 84268, 245.071, 225.617, 639.7, 527.896, 12191, 2100, G, DH8B, UNV, DEP, IAD, 0, 244.792, 225.664, 639.388, 528.13, 12054, 2303, 83450, 82750, 12191, n/a, ZDC, 83110, 82340, 2100, 12191, 82280.0, 82750.0, 470.0, 0.13617021276595745, 107.0, 171.0
511, ADB1259_822, 459, 68800, 73380, 68792, 73385, 248.5, 174.023, 527.168, 284.8, 17000, 300, G, DH8B, IAD, INR, FAY, 0, 248.492, 174.225, 526.723, 285.085, 17000, 302, -1, 69660, 17000, n/a, ZDC, 71490, 68960, 1323, 12600, 68800.0, 69390.0, 590.0, 0.21016949152542372, 131.0, 255.0
512, ADB200_170, 182, 61030, 62840, 61024, 62842, 273.085, 245.931, 643.462, 534.175, 25000, 4838, G, DH8B, ALB, DEP, IAD, 0, 273.007, 246.145, 642.801, 534.575, 25000, 5040, -1, 62320, 25000, n/a, ZDC, 61630, 61280, 4838, 13100, 61030.0, 61400.0, 370.0, 0.07837837837837838, 164.0, 193.0
513, ADB203_15V, 342, 61170, 64580, 61161, 64585, 243.957, 61.946, 525.094, 491.4, 16000, 2807, G, DH8B, CRW, DEP, IAD, 0, 243.685, 62.543, 524.899, 491.5, 16000, 3019, 63690, 61660, 16000, n/a, ZDC, 63700, 61740, 2807, 16000, 61170.0, 61640.0, 470.0, 0.11702127659574468, 127.0, 182.0
514, ADB207_098, 389, 70880, 74760, 70871, 74767, 396.4, 248.2, 627.867, 516.9, 8092, 300, G, DH8B, IAD, ARR, EWR, 0, 396.101, 248.29, 627.814, 517.218, 8031, 300, 73400, 71140, 8000, n/a, n/a, 0, 0, 3925, 7000, 70880.0, 71020.0, 140.0, 0.007142857142857143, 162.0, 161.0
515, ADB221_071, 182, 59960, 61770, 59954, 61771, 248.7, 245.8, 643.033, 528.681, 16100, 2350, G, DH8B, ROC, DEP, IAD, 0, 248.677, 245.903, 642.382, 529.03, 16100, 2592, -1, 60590, 16100, n/a, ZDC, 60680, 60170, 2350, 16100, 59960.0, 60580.0, 620.0, 0.18225806451612903, 104.0, 217.0
517, ADB257_566, 187, 8620, 10480, 8614, 10485, 245.405, 217.542, 639.467, 527.347, 16100, 2050, G, DH8B, BUF, DEP, IAD, 0, 245.192, 217.623, 638.922, 527.543, 16100, 2298, -1, 9400, 16100, n/a, ZDC, 9400, 8770, 2050, 14100, 8620.0, 9090.0, 470.0, 0.19361702127659575, 93.0, 184.0
518, ADB476_724, 135, 12020, 13360, 12012, 13367, 241.611, 198.5, 522.881, 474.7, 8100, 600, G, DH8B, CHO, INR, IAD, 0, 241.302, 198.567, 522.562, 474.907, 8100, 634, 12620, 12190, 8100, n/a, n/a, 0, 0, 4300, 8100, 12020.0, 12190.0, 170.0, 0.047058823529411764, 186.0, 194.0
519, ADB477_516, 291, 61270, 64170, 61261, 64174, 244.258, 125, 525.495, 424, 14000, 1200, G, DH8B, ROA, INR, IAD, 0, 244.005, 125.103, 525.32, 424.292, 14000, 1218, 62790, 61780, 14000, n/a, ZDC, 63210, 61750, 2307, 14000, 61270.0, 61760.0, 490.0, 0.18571428571428572, 113.0, 204.0
521, ADB6476_245, 97, 85430, 86390, 85426, 86397, 142, 62.016, 504.742, 497.431, 17100, 8392, G, DH8B, IAD, ARR, CRW, 0, 141.31, 62.52, 504.718, 497.547, 17070, 8608, -1, 85830, 17000, n/a, ZID, 86390, 85750, 8392, 17000, 85430.0, 85820.0, 390.0, 0.13846153846153847, 219.0, 273.0
526, ADB6956_802, 388, 45100, 48970, 45091, 48974, 244.705, 115.216, 527, 358.038, 16000, 1200, G, DH8B, GSO, DEP, IAD, 0, 244.401, 115.398, 526.942, 358.277, 16000, 1202, 47660, 45650, 16000, n/a, ZDC, 48000, 45430, 2350, 16000, 45100.0, 45630.0, 530.0, 0.21320754716981133, 86.0, 199.0
528, ADB6959_181, 157, 84830, 86390, 84828, 86397, 223.425, 171, 375.792, 286.96, 17000, 2361, G, DH8B, IAD, INR, FAY, 0, 223.22, 171.184, 375.339, 287.288, 17000, 2659, -1, 85500, 17000, n/a, ZDC, 86390, 84860, 2361, 17000, 84830.0, 85480.0, 650.0, 0.06615384615384616, 167.0, 210.0
531, ADB733_544, 390, 62910, 66800, 62904, 66801, 241.87, 169.6, 524.862, 290, 16100, 400, G, DH8B, FAY, INR, IAD, 0, 241.588, 169.812, 524.681, 290.24, 16100, 400, -1, 63600, 16000, n/a, ZDC, 65530, 63370, 3684, 7000, 62910.0, 63050.0, 140.0, 0.1357142857142857, 156.0, 175.0
533, ADB738_117, 246, 79390, 81840, 79388, 81841, 238.878, 98.346, 565.177, 523.6, 10000, 3546, G, DH8B, DAY, DEP, IAD, 0, 238.338, 98.856, 564.909, 523.745, 10000, 3723, -1, 80120, 10000, n/a, ZDC, 80630, 79670, 3546, 8000, 79390.0, 79700.0, 310.0, 0.035483870967741936, 194.0, 205.0
534, ADB770_635, 180, 46530, 48320, 46522, 48327, 287.677, 245.4, 629.669, 529.73, 23000, 2500, G, DH8B, BDL, DEP, IAD, 0, 287.222, 245.484, 629.029, 530.014, 23000, 2698, -1, 47550, 23000, n/a, ZDC, 47130, 46740, 2500, 23000, 46530.0, 47550.0, 1020.0, 0.10490196078431373, 122.0, 229.0
537, ADB8146_053, 174, 32230, 33960, 32230, 33968, 242.8, 232.2, 637.833, 530.9, 12000, 4000, G, DH8B, UNV, DEP, IAD, 0, 242.458, 232.24, 637.427, 531.325, 12000, 4020, 33080, 32510, 12000, n/a, ZDC, 32760, 32450, 4500, 12000, 32230.0, 32490.0, 260.0, 0.05, 178.0, 191.0
540, ADB904_764, 180, 62240, 64030, 62232, 64037, 243.267, 217.654, 639.069, 532.766, 16000, 3733, G, DH8C, BUF, DEP, IAD, 0, 243.102, 217.769, 638.527, 533.105, 16000, 3902, -1, 63050, 16000, n/a, ZDC, 63020, 62540, 3733, 14000, 62240.0, 62730.0, 490.0, 0.01020408163265306, 178.0, 173.0
544, ADB9732_284, 167, 76330, 78110, 76325, 78118, 244.537, 225.6, 628.6, 528.222, 12000, 2866, G, DH8B, UNV, DEP, IAD, 0, 244.246, 225.6, 628.247, 528.508, 12000, 3157, 77450, 76880, 12000, n/a, ZDC, 76910, 76770, 2866, 11000, 76330.0, 76650.0, 320.0, 0.190625, 108.0, 169.0
545, ADB9733_242, 304, 52000, 55030, 51999, 55036, 247.873, 62.76, 528.5, 499.6, 17000, 200, G, DH8B, IAD, ARR, CRW, 0, 247.68, 63.33, 528.322, 499.635, 17000, 200, 53960, 52450, 17000, n/a, ZID, 53530, 52150, 8025, 17000, 52000.0, 52430.0, 430.0, 0.11395348837209303, 216.0, 265.0
547, ADB9738_274, 305, 68240, 71280, 68232, 71281, 248.883, 60.206, 528.367, 499.335, 17100, 300, G, DH8B, IAD, ARR, CRW, 0, 248.715, 60.801, 528.201, 499.507, 17100, 300, 69280, 68720, 17100, n/a, ZID, 69800, 68400, 8200, 17100, 68240.0, 68710.0, 470.0, 0.19787234042553192, 204.0, 297.0
548, ADB9783_29Y, 372, 78310, 82020, 78305, 82027, 241.375, 172.562, 526.816, 291.515, 16000, 300, G, DH8B, FAY, INR, IAD, 0, 241.13, 172.745, 526.501, 291.81, 16000, 303, -1, 79390, 16000, n/a, ZDC, 80910, 78730, 3683, 7000, 78310.0, 78460.0, 150.0, 0.2733333333333333, 141.0, 182.0
549, ADB9787_344, 243, 37880, 40300, 37871, 40309, 255.125, 232.69, 635.416, 514.6, 11000, 200, G, DH8B, IAD, ARR, UNV, 0, 254.767, 232.822, 635.042, 514.856, 11000, 201, 38670, 38180, 11000, n/a, ZNY, 0, 37880, 5075, 11000, 37880.0, 38160.0, 280.0, 0.10714285714285714, 202.0, 232.0
552, AHD475_44F, 422, 49610, 53820, 49609, 53829, 390.583, 73.046, 556.875, 313.546, 31000, 200, L, J328, ACY, ARR, CLT, 0, 390.344, 73.665, 556.771, 313.928, 31000, 209, 52220, 50800, 31000, n/a, ZTL, 52880, 49920, 3641, 7900, 49610.0, 49740.0, 130.0, 0.5923076923076923, 243.0, 320.0
553, AJB477_26F, 212, 58340, 60450, 58335, 60452, 304.247, 231.358, 513.784, 400.5, 16000, 200, L, LJ60, HEF, INR, ORF, 0, 303.862, 231.506, 513.656, 400.731, 16000, 201, -1, 58620, 16000, n/a, ZDC, 59090, 58580, 2730, 16000, 58340.0, 58600.0, 260.0, 0.3076923076923077, 207.0, 287.0
559, ALZ3361_411, 53, 25650, 26170, 25646, 26175, 388.475, 370.9, 633.176, 576.467, 23000, 12433, Z, B752, ALB, OVR, PHL, 0, 388.271, 371.653, 632.186, 576.642, 23000, 12764, -1, 25960, 23000, n/a, ZNY, 0, 25650, 12433, 23000, 25650.0, 25940.0, 290.0, 0.16206896551724137, 388.0, 435.0
560, ALZ3388_594, 54, 27370, 27900, 27366, 27907, 409.717, 367.998, 630.642, 577.399, 23000, 13300, Z, B752, BDL, OVR, PHL, 0, 409.097, 368.621, 629.851, 578.044, 23000, 13647, -1, 27700, 23000, n/a, ZNY, 0, 27370, 13300, 23000, 27370.0, 27680.0, 310.0, 0.25806451612903225, 401.0, 481.0
563, ALZ3670_136, 361, 25610, 29210, 25610, 29219, 349.5, 40.05, 580.5, 353.075, 32000, 1900, Z, B752, ATL, OVR, PHL, 0, 349.133, 40.703, 580.167, 353.619, 32000, 2125, -1, 26520, 32000, n/a, ZNY, 28430, 25750, 1900, 32000, 25610.0, 26500.0, 890.0, 0.26179775280898876, 149.0, 382.0
565, ALZ3703_119, 294, 12200, 15130, 12196, 15137, 338.87, 39.342, 607.834, 509.433, 34000, 30866, L, A306, SDF, OVR, EWR, 0, 337.943, 40.038, 607.693, 509.681, 34000, 31011, -1, 12400, 34000, n/a, ZOB, 14150, 13250, 30866, 33991, 12200.0, 12380.0, 180.0, 0.07777777777777778, 384.0, 398.0
566, ALZ3703_894, 69, 11500, 12180, 11496, 12184, 399.143, 340.87, 627.275, 608.454, 30538, 3153, L, A306, SDF, OVR, EWR, 0, 398.657, 341.734, 627.09, 608.759, 30406, 3543, -1, 12180, 30538, n/a, ZDC, 0, 11500, 3153, 30538, 11500.0, 12180.0, 680.0, 0.24558823529411763, 202.0, 369.0
568, ALZ3730_193, 35, 26950, 27290, 26945, 27294, 398.132, 360.717, 603.066, 576.082, 23666, 11666, L, A306, BOS, OVR, PHL, 0, 397.105, 361.658, 602.308, 576.416, 23399, 11944, -1, 27290, 23666, n/a, ZNY, 0, 26950, 11666, 23666, 26950.0, 27290.0, 340.0, 0.4441176470588235, 385.0, 536.0
572, ALZ3794_490, 41, 25510, 25910, 25502, 25911, 399.908, 365.562, 615.883, 576.166, 26166, 13333, Z, B752, MHT, OVR, PHL, 0, 399.042, 366.444, 614.759, 576.363, 25836, 13482, -1, 25910, 26166, n/a, ZNY, 0, 25510, 13333, 26166, 25510.0, 25910.0, 400.0, 0.37, 381.0, 529.0
576, ALZ3829_135, 138, 7510, 8880, 7508, 8887, 178.136, 49.792, 385.123, 340.9, 32000, 2050, L, MD11, SDF, DEP, RDU, 0, 177.787, 50.496, 384.762, 340.967, 32000, 2348, -1, 8090, 32000, n/a, ZDC, 7830, 7510, 2050, 32000, 7510.0, 8070.0, 560.0, 0.3767857142857143, 176.0, 387.0
579, ALZ3835_222, 215, 10710, 12850, 10708, 12856, 244.487, 33.1, 525.952, 492.092, 38000, 2483, L, B763, SDF, DEP, IAD, 0, 243.928, 33.928, 525.7, 492.243, 38000, 2828, -1, 11850, 38000, n/a, ZDC, 11810, 10790, 2483, 24000, 10710.0, 11140.0, 430.0, 0.36046511627906974, 189.0, 344.0
582, ALZ3861_864, 235, 26950, 29290, 26945, 29291, 347.1, 251.208, 575.768, 435.718, 16000, 300, Z, B752, RIC, ARR, PHL, 0, 347.1, 251.329, 575.176, 435.903, 16000, 300, -1, 27210, 16000, n/a, ZDC, 27910, 26960, 6450, 16000, 26950.0, 27190.0, 240.0, 0.3625, 257.0, 344.0
583, ALZ3863_694, 248, 7970, 10440, 7968, 10448, 250.907, 15.2, 457.533, 432.3, 34000, 3046, L, A306, SDF, DEP, RIC, 0, 250.382, 15.872, 457.474, 432.39, 34000, 3344, -1, 8930, 34000, n/a, ZDC, 9490, 8000, 3046, 15900, 7970.0, 8260.0, 290.0, 0.3931034482758621, 222.0, 336.0
584, ALZ3866_020, 224, 8420, 10650, 8415, 10658, 361.55, 253.291, 583.158, 442.691, 14976, 166, Z, B752, PHL, DEP, RIC, 0, 361.419, 253.64, 583.056, 443.022, 14929, 277, 9990, 8720, 15000, n/a, ZDC, 9700, 8510, 2892, 14900, 8420.0, 8710.0, 290.0, 0.7413793103448276, 177.0, 392.0
585, ALZ3866_553, 114, 4570, 5700, 4570, 5703, 301.3, 250.7, 441.14, 402.1, 10000, 200, Z, B752, RIC, INR, ORF, 0, 300.767, 250.805, 440.773, 402.508, 10000, 200, 5000, 4680, 10000, n/a, n/a, 0, 0, 6100, 10000, 4570.0, 4660.0, 90.0, 0.4666666666666667, 191.0, 233.0
587, ALZ3872_913, 250, 9930, 12420, 9928, 12428, 281.718, 33.466, 543.1, 489.533, 40000, 3300, L, B763, SDF, DEP, BWI, 0, 281.263, 34.197, 542.931, 489.67, 40000, 3758, 12130, 11190, 38000, n/a, ZDC, 11580, 10170, 3300, 26966, 9930.0, 10440.0, 510.0, 0.3784313725490196, 160.0, 353.0
